i,e,eta,J,|k|,|u|,Esum
16574,1.1855e-08,1.1855e-08,1.07368e+09,6.50894e-06,1.84178e-08,1.07368e+09
16575,1.50199e-07,1.50199e-07,1.07368e+09,6.45072e-06,1.87818e-08,1.07368e+09
16576,-2.98509e-07,-2.98509e-07,1.07368e+09,6.39751e-06,1.89831e-08,1.07368e+09
16577,2.20771e-07,2.20771e-07,1.07368e+09,6.3709e-06,1.92173e-08,1.07368e+09
16578,-2.75484e-07,-2.75484e-07,1.07368e+09,6.35293e-06,1.92629e-08,1.07368e+09
16579,2.58935e-07,2.58935e-07,1.07368e+09,6.34276e-06,1.90323e-08,1.07368e+09
16580,-1.9063e-07,-1.9063e-07,1.07368e+09,6.33768e-06,1.88928e-08,1.07368e+09
16581,2.49502e-07,2.49502e-07,1.07368e+09,6.33583e-06,1.87726e-08,1.07368e+09
16582,-1.54859e-07,-1.54859e-07,1.07368e+09,6.33773e-06,1.92213e-08,1.07368e+09
16583,1.33895e-07,1.33895e-07,1.07368e+09,6.34296e-06,1.95825e-08,1.07368e+09
16584,-7.74455e-08,-7.74455e-08,1.07368e+09,6.3449e-06,1.94864e-08,1.07368e+09
16585,8.13672e-08,8.13672e-08,1.07368e+09,6.34353e-06,1.95551e-08,1.07368e+09
16586,-8.21373e-08,-8.21373e-08,1.07368e+09,6.34353e-06,1.9609e-08,1.07368e+09
16587,1.15434e-07,1.15434e-07,1.07368e+09,6.34646e-06,2.00959e-08,1.07368e+09
16588,-3.26629e-08,-3.26629e-08,1.07368e+09,6.34744e-06,2.04905e-08,1.07368e+09
16589,1.2236e-07,1.2236e-07,1.07368e+09,6.34965e-06,2.06567e-08,1.07368e+09
16590,-2.25333e-07,-2.25333e-07,1.07368e+09,6.35549e-06,2.0665e-08,1.07368e+09
16591,2.7603e-07,2.7603e-07,1.07368e+09,6.3663e-06,2.06324e-08,1.07368e+09
16592,-3.92036e-07,-3.92036e-07,1.07368e+09,6.38749e-06,2.06279e-08,1.07368e+09
16593,4.22613e-07,4.22613e-07,1.07368e+09,6.41561e-06,2.06098e-08,1.07368e+09
16594,-4.22401e-07,-4.22401e-07,1.07368e+09,6.44752e-06,2.05496e-08,1.07368e+09
16595,3.37524e-07,3.37524e-07,1.07368e+09,6.47454e-06,2.05024e-08,1.07368e+09
16596,-2.37127e-07,-2.37127e-07,1.07368e+09,6.49263e-06,2.01458e-08,1.07368e+09
16597,1.99423e-07,1.99423e-07,1.07368e+09,6.50622e-06,2.01485e-08,1.07368e+09
16598,-5.09349e-08,-5.09349e-08,1.07368e+09,6.50915e-06,2.01794e-08,1.07368e+09
16599,-8.58698e-08,-8.58698e-08,1.07368e+09,6.50601e-06,2.01741e-08,1.07368e+09
16600,1.72088e-07,1.72088e-07,1.07368e+09,6.50181e-06,2.01448e-08,1.07368e+09
16601,-2.70055e-07,-2.70055e-07,1.07368e+09,6.49403e-06,2.01536e-08,1.07368e+09
16602,2.77731e-07,2.77731e-07,1.07368e+09,6.48214e-06,2.01509e-08,1.07368e+09
16603,-3.7496e-07,-3.7496e-07,1.07368e+09,6.47208e-06,2.0231e-08,1.07368e+09
16604,3.75968e-07,3.75968e-07,1.07368e+09,6.46709e-06,2.02373e-08,1.07368e+09
16605,-3.84843e-07,-3.84843e-07,1.07368e+09,6.4711e-06,2.01922e-08,1.07368e+09
16606,3.8349e-07,3.8349e-07,1.07368e+09,6.48525e-06,2.01687e-08,1.07368e+09
16607,-3.47713e-07,-3.47713e-07,1.07368e+09,6.50362e-06,2.01689e-08,1.07368e+09
16608,1.96968e-07,1.96968e-07,1.07368e+09,6.5099e-06,2.01663e-08,1.07368e+09
16609,-6.64253e-08,-6.64253e-08,1.07368e+09,6.50477e-06,2.01274e-08,1.07368e+09
16610,4.88052e-11,4.88052e-11,1.07368e+09,6.49294e-06,2.02084e-08,1.07368e+09
16611,-8.0457e-08,-8.0457e-08,1.07368e+09,6.48543e-06,2.01337e-08,1.07368e+09
16612,1.81335e-07,1.81335e-07,1.07368e+09,6.46241e-06,2.00261e-08,1.07368e+09
16613,-3.18067e-07,-3.18067e-07,1.07368e+09,6.40716e-06,2.00304e-08,1.07368e+09
16614,4.26298e-07,4.26298e-07,1.07368e+09,6.31253e-06,2.00255e-08,1.07368e+09
16615,-3.88367e-07,-3.88367e-07,1.07368e+09,6.14357e-06,1.99184e-08,1.07368e+09
16616,2.35352e-07,2.35352e-07,1.07368e+09,5.90446e-06,2.00103e-08,1.07368e+09
16617,-7.58547e-08,-7.58547e-08,1.07368e+09,5.62788e-06,2.00154e-08,1.07368e+09
16618,-1.36826e-07,-1.36826e-07,1.07368e+09,5.30534e-06,1.97649e-08,1.07368e+09
16619,1.80328e-07,1.80328e-07,1.07368e+09,4.91947e-06,1.98132e-08,1.07368e+09
16620,-1.98466e-07,-1.98466e-07,1.07368e+09,4.41154e-06,1.97564e-08,1.07368e+09
16621,3.04538e-08,3.04538e-08,1.07368e+09,3.83053e-06,1.9757e-08,1.07368e+09
16622,1.52099e-07,1.52099e-07,1.07368e+09,3.25192e-06,1.9763e-08,1.07368e+09
16623,-2.43201e-07,-2.43201e-07,1.07368e+09,2.7442e-06,1.97024e-08,1.07368e+09
16624,2.31182e-07,2.31182e-07,1.07368e+09,2.36758e-06,1.91937e-08,1.07368e+09
16625,-1.27433e-07,-1.27433e-07,1.07368e+09,2.13206e-06,1.86611e-08,1.07368e+09
16626,4.41982e-08,4.41982e-08,1.07368e+09,1.98622e-06,1.81291e-08,1.07368e+09
16627,2.66751e-08,2.66751e-08,1.07368e+09,1.91975e-06,1.81291e-08,1.07368e+09
16628,4.78169e-08,4.78169e-08,1.07368e+09,1.93948e-06,1.8176e-08,1.07368e+09
16629,-1.24985e-07,-1.24985e-07,1.07368e+09,2.00609e-06,1.75121e-08,1.07368e+09
16630,2.51862e-07,2.51862e-07,1.07368e+09,2.0312e-06,1.7193e-08,1.07368e+09
16631,-2.51307e-07,-2.51307e-07,1.07368e+09,1.99829e-06,1.71808e-08,1.07368e+09
16632,2.94683e-07,2.94683e-07,1.07368e+09,1.89833e-06,1.61512e-08,1.07368e+09
16633,-2.59676e-07,-2.59676e-07,1.07368e+09,1.77923e-06,1.61562e-08,1.07368e+09
16634,2.04042e-07,2.04042e-07,1.07368e+09,1.69215e-06,1.59981e-08,1.07368e+09
16635,-9.14787e-08,-9.14787e-08,1.07368e+09,1.63453e-06,1.54615e-08,1.07368e+09
16636,-1.09274e-08,-1.09274e-08,1.07368e+09,1.60227e-06,1.47105e-08,1.07368e+09
16637,8.93035e-08,8.93035e-08,1.07368e+09,1.57707e-06,1.35758e-08,1.07368e+09
16638,-1.59191e-07,-1.59191e-07,1.07368e+09,1.56689e-06,1.30289e-08,1.07368e+09
16639,2.4003e-07,2.4003e-07,1.07368e+09,1.56742e-06,1.25811e-08,1.07368e+09
16640,-2.49224e-07,-2.49224e-07,1.07368e+09,1.56664e-06,1.20669e-08,1.07368e+09
16641,2.32782e-07,2.32782e-07,1.07368e+09,1.58336e-06,1.1708e-08,1.07368e+09
16642,-2.21878e-07,-2.21878e-07,1.07368e+09,1.59329e-06,1.16376e-08,1.07368e+09
16643,2.38725e-07,2.38725e-07,1.07368e+09,1.61039e-06,1.16975e-08,1.07368e+09
16644,-2.18184e-07,-2.18184e-07,1.07368e+09,1.61864e-06,1.17396e-08,1.07368e+09
16645,1.81566e-07,1.81566e-07,1.07368e+09,1.61521e-06,1.17337e-08,1.07368e+09
16646,-1.464e-07,-1.464e-07,1.07368e+09,1.61135e-06,1.09929e-08,1.07368e+09
16647,1.38723e-08,1.38723e-08,1.07368e+09,1.599e-06,1.04113e-08,1.07368e+09
16648,1.3529e-07,1.3529e-07,1.07368e+09,1.58495e-06,1.0447e-08,1.07368e+09
16649,-3.02917e-07,-3.02917e-07,1.07368e+09,1.58221e-06,1.03761e-08,1.07368e+09
16650,3.4907e-07,3.4907e-07,1.07368e+09,1.6029e-06,1.02776e-08,1.07368e+09
16651,-2.11288e-07,-2.11288e-07,1.07368e+09,1.62921e-06,1.04083e-08,1.07368e+09
16652,3.52383e-08,3.52383e-08,1.07368e+09,1.62767e-06,9.61282e-09,1.07368e+09
16653,1.9407e-07,1.9407e-07,1.07368e+09,1.60972e-06,9.18885e-09,1.07368e+09
16654,-3.78327e-07,-3.78327e-07,1.07368e+09,1.5734e-06,9.24576e-09,1.07368e+09
16655,3.94917e-07,3.94917e-07,1.07368e+09,1.55666e-06,9.23564e-09,1.07368e+09
16656,-2.91952e-07,-2.91952e-07,1.07368e+09,1.55385e-06,9.2372e-09,1.07368e+09
16657,1.3755e-07,1.3755e-07,1.07368e+09,1.54573e-06,9.24333e-09,1.07368e+09
16658,-5.47488e-08,-5.47488e-08,1.07368e+09,1.53914e-06,9.23083e-09,1.07368e+09
16659,7.56712e-08,7.56712e-08,1.07368e+09,1.54152e-06,9.36811e-09,1.07368e+09
16660,-1.09748e-07,-1.09748e-07,1.07368e+09,1.54801e-06,9.46323e-09,1.07368e+09
16661,1.20515e-07,1.20515e-07,1.07368e+09,1.5478e-06,9.71187e-09,1.07368e+09
16662,-1.3767e-07,-1.3767e-07,1.07368e+09,1.51866e-06,9.64657e-09,1.07368e+09
16663,5.6024e-08,5.6024e-08,1.07368e+09,1.45176e-06,9.69649e-09,1.07368e+09
16664,4.26671e-08,4.26671e-08,1.07368e+09,1.35571e-06,9.71891e-09,1.07368e+09
16665,-1.295e-07,-1.295e-07,1.07368e+09,1.27304e-06,9.68805e-09,1.07368e+09
16666,1.72466e-07,1.72466e-07,1.07368e+09,1.23513e-06,9.68731e-09,1.07368e+09
16667,-1.4536e-07,-1.4536e-07,1.07368e+09,1.23148e-06,9.65658e-09,1.07368e+09
16668,1.4598e-07,1.4598e-07,1.07368e+09,1.24487e-06,9.67202e-09,1.07368e+09
16669,-1.90403e-07,-1.90403e-07,1.07368e+09,1.26363e-06,1.01402e-08,1.07368e+09
16670,1.10189e-07,1.10189e-07,1.07368e+09,1.26463e-06,1.05134e-08,1.07368e+09
16671,-1.03125e-07,-1.03125e-07,1.07368e+09,1.25727e-06,1.05159e-08,1.07368e+09
16672,1.36629e-07,1.36629e-07,1.07368e+09,1.25418e-06,1.07412e-08,1.07368e+09
16673,-2.06121e-07,-2.06121e-07,1.07368e+09,1.27557e-06,1.08505e-08,1.07368e+09
16674,2.23767e-07,2.23767e-07,1.07368e+09,1.31059e-06,1.0766e-08,1.07368e+09
16675,-1.16952e-07,-1.16952e-07,1.07368e+09,1.31989e-06,1.11255e-08,1.07368e+09
16676,7.78707e-09,7.78707e-09,1.07368e+09,1.29857e-06,1.11196e-08,1.07368e+09
16677,1.33441e-07,1.33441e-07,1.07368e+09,1.2725e-06,1.11513e-08,1.07368e+09
16678,-1.66995e-07,-1.66995e-07,1.07368e+09,1.27817e-06,1.13133e-08,1.07368e+09
16679,7.06177e-08,7.06177e-08,1.07368e+09,1.30584e-06,1.13178e-08,1.07368e+09
16680,8.45692e-08,8.45692e-08,1.07368e+09,1.31543e-06,1.11852e-08,1.07368e+09
16681,-1.8963e-07,-1.8963e-07,1.07368e+09,1.2831e-06,1.11725e-08,1.07368e+09
16682,1.49569e-07,1.49569e-07,1.07368e+09,1.23118e-06,1.06818e-08,1.07368e+09
16683,1.13685e-08,1.13685e-08,1.07368e+09,1.16331e-06,1.07599e-08,1.07368e+09
16684,-9.16209e-08,-9.16209e-08,1.07368e+09,1.11234e-06,1.09841e-08,1.07368e+09
16685,2.22471e-07,2.22471e-07,1.07368e+09,1.06984e-06,1.10084e-08,1.07368e+09
16686,-2.6314e-07,-2.6314e-07,1.07368e+09,1.05485e-06,1.09949e-08,1.07368e+09
16687,1.52021e-07,1.52021e-07,1.07368e+09,1.04906e-06,1.11661e-08,1.07368e+09
16688,-5.23209e-09,-5.23209e-09,1.07368e+09,1.04492e-06,1.11808e-08,1.07368e+09
16689,-1.60355e-07,-1.60355e-07,1.07368e+09,1.04916e-06,1.12195e-08,1.07368e+09
16690,2.29608e-07,2.29608e-07,1.07368e+09,1.06551e-06,1.11241e-08,1.07368e+09
16691,-2.49061e-07,-2.49061e-07,1.07368e+09,1.07649e-06,1.11524e-08,1.07368e+09
16692,2.09665e-07,2.09665e-07,1.07368e+09,1.06299e-06,1.10879e-08,1.07368e+09
16693,-7.42667e-08,-7.42667e-08,1.07368e+09,1.01714e-06,1.11242e-08,1.07368e+09
16694,-4.61308e-08,-4.61308e-08,1.07368e+09,9.47592e-07,1.114e-08,1.07368e+09
16695,1.15515e-07,1.15515e-07,1.07368e+09,8.83876e-07,1.11797e-08,1.07368e+09
16696,-7.30986e-08,-7.30986e-08,1.07368e+09,8.4515e-07,1.125e-08,1.07368e+09
16697,-8.35445e-09,-8.35445e-09,1.07368e+09,8.26273e-07,1.12509e-08,1.07368e+09
16698,1.25337e-07,1.25337e-07,1.07368e+09,8.25027e-07,1.12502e-08,1.07368e+09
16699,-2.05801e-07,-2.05801e-07,1.07368e+09,8.43893e-07,1.11824e-08,1.07368e+09
16700,1.39064e-07,1.39064e-07,1.07368e+09,8.62449e-07,1.13349e-08,1.07368e+09
16701,6.23023e-08,6.23023e-08,1.07368e+09,8.54343e-07,1.13669e-08,1.07368e+09
16702,-3.08006e-07,-3.08006e-07,1.07368e+09,8.45993e-07,1.132e-08,1.07368e+09
16703,3.8407e-07,3.8407e-07,1.07368e+09,8.83473e-07,1.13396e-08,1.07368e+09
16704,-3.90865e-07,-3.90865e-07,1.07368e+09,9.58074e-07,1.13792e-08,1.07368e+09
16705,3.42424e-07,3.42424e-07,1.07368e+09,1.03647e-06,1.14725e-08,1.07368e+09
16706,-2.26556e-07,-2.26556e-07,1.07368e+09,1.08737e-06,1.14909e-08,1.07368e+09
16707,1.05438e-07,1.05438e-07,1.07368e+09,1.11233e-06,1.14641e-08,1.07368e+09
16708,-1.08301e-08,-1.08301e-08,1.07368e+09,1.13131e-06,1.14616e-08,1.07368e+09
16709,-2.92901e-08,-2.92901e-08,1.07368e+09,1.14556e-06,1.14689e-08,1.07368e+09
16710,8.24738e-08,8.24738e-08,1.07368e+09,1.12328e-06,1.14672e-08,1.07368e+09
16711,-1.42598e-07,-1.42598e-07,1.07368e+09,1.07458e-06,1.14034e-08,1.07368e+09
16712,1.14134e-07,1.14134e-07,1.07368e+09,1.03923e-06,1.13704e-08,1.07368e+09
16713,-1.05839e-07,-1.05839e-07,1.07368e+09,1.03308e-06,1.13051e-08,1.07368e+09
16714,7.85455e-08,7.85455e-08,1.07368e+09,1.04139e-06,1.13263e-08,1.07368e+09
16715,-4.84056e-08,-4.84056e-08,1.07368e+09,1.04929e-06,1.03864e-08,1.07368e+09
16716,-4.33112e-08,-4.33112e-08,1.07368e+09,1.04586e-06,1.04345e-08,1.07368e+09
16717,7.79357e-08,7.79357e-08,1.07368e+09,1.04219e-06,1.05645e-08,1.07368e+09
16718,-5.96243e-08,-5.96243e-08,1.07368e+09,1.04313e-06,1.04994e-08,1.07368e+09
16719,-5.28556e-09,-5.28556e-09,1.07368e+09,1.04401e-06,1.05079e-08,1.07368e+09
16720,1.48584e-08,1.48584e-08,1.07368e+09,1.03077e-06,1.04907e-08,1.07368e+09
16721,-4.16403e-08,-4.16403e-08,1.07368e+09,1.00281e-06,1.04951e-08,1.07368e+09
16722,9.05794e-08,9.05794e-08,1.07368e+09,9.7113e-07,1.05265e-08,1.07368e+09
16723,-1.05328e-07,-1.05328e-07,1.07368e+09,9.54499e-07,1.04458e-08,1.07368e+09
16724,1.03173e-07,1.03173e-07,1.07368e+09,9.5075e-07,1.03622e-08,1.07368e+09
16725,-9.61791e-08,-9.61791e-08,1.07368e+09,9.55546e-07,1.01246e-08,1.07368e+09
16726,1.58896e-07,1.58896e-07,1.07368e+09,9.74906e-07,1.02139e-08,1.07368e+09
16727,-1.94729e-07,-1.94729e-07,1.07368e+09,1.00371e-06,1.01643e-08,1.07368e+09
16728,2.17455e-07,2.17455e-07,1.07368e+09,1.02792e-06,1.01657e-08,1.07368e+09
16729,-2.72163e-07,-2.72163e-07,1.07368e+09,1.05311e-06,1.01784e-08,1.07368e+09
16730,2.57119e-07,2.57119e-07,1.07368e+09,1.06087e-06,1.02637e-08,1.07368e+09
16731,-1.41169e-07,-1.41169e-07,1.07368e+09,1.049e-06,1.0237e-08,1.07368e+09
16732,1.63403e-08,1.63403e-08,1.07368e+09,1.04097e-06,1.02243e-08,1.07368e+09
16733,-6.28018e-10,-6.28018e-10,1.07368e+09,1.05457e-06,1.01198e-08,1.07368e+09
16734,9.39441e-08,9.39441e-08,1.07368e+09,1.05821e-06,9.79342e-09,1.07368e+09
16735,-2.15573e-07,-2.15573e-07,1.07368e+09,1.06169e-06,9.78327e-09,1.07368e+09
16736,2.96819e-07,2.96819e-07,1.07368e+09,1.08065e-06,9.53363e-09,1.07368e+09
16737,-4.01247e-07,-4.01247e-07,1.07368e+09,1.14995e-06,9.68262e-09,1.07368e+09
16738,3.50753e-07,3.50753e-07,1.07368e+09,1.22663e-06,9.6612e-09,1.07368e+09
16739,-3.06783e-07,-3.06783e-07,1.07368e+09,1.29177e-06,9.42448e-09,1.07368e+09
16740,2.98129e-07,2.98129e-07,1.07368e+09,1.35349e-06,9.42829e-09,1.07368e+09
16741,-3.07528e-07,-3.07528e-07,1.07368e+09,1.41528e-06,9.34882e-09,1.07368e+09
16742,3.47742e-07,3.47742e-07,1.07368e+09,1.48642e-06,9.14223e-09,1.07368e+09
16743,-2.93224e-07,-2.93224e-07,1.07368e+09,1.55189e-06,9.16814e-09,1.07368e+09
16744,2.8886e-07,2.8886e-07,1.07368e+09,1.61945e-06,9.15596e-09,1.07368e+09
16745,-2.45057e-07,-2.45057e-07,1.07368e+09,1.67487e-06,9.18488e-09,1.07368e+09
16746,2.02841e-07,2.02841e-07,1.07368e+09,1.71101e-06,9.22716e-09,1.07368e+09
16747,-1.99713e-07,-1.99713e-07,1.07368e+09,1.73462e-06,9.04484e-09,1.07368e+09
16748,1.60296e-07,1.60296e-07,1.07368e+09,1.74569e-06,8.88028e-09,1.07368e+09
16749,-9.9904e-08,-9.9904e-08,1.07368e+09,1.75465e-06,8.73827e-09,1.07368e+09
16750,-1.99782e-08,-1.99782e-08,1.07368e+09,1.75904e-06,8.73245e-09,1.07368e+09
16751,1.15418e-07,1.15418e-07,1.07368e+09,1.76112e-06,8.52198e-09,1.07368e+09
16752,-1.38785e-07,-1.38785e-07,1.07368e+09,1.75323e-06,8.53903e-09,1.07368e+09
16753,1.16417e-07,1.16417e-07,1.07368e+09,1.73463e-06,8.47186e-09,1.07368e+09
16754,-1.0047e-07,-1.0047e-07,1.07368e+09,1.71314e-06,8.57232e-09,1.07368e+09
16755,1.177e-07,1.177e-07,1.07368e+09,1.69576e-06,8.55691e-09,1.07368e+09
16756,-1.20286e-07,-1.20286e-07,1.07368e+09,1.68209e-06,8.59384e-09,1.07368e+09
16757,1.40565e-07,1.40565e-07,1.07368e+09,1.67683e-06,8.53737e-09,1.07368e+09
16758,-1.38681e-07,-1.38681e-07,1.07368e+09,1.67439e-06,8.53765e-09,1.07368e+09
16759,3.98394e-08,3.98394e-08,1.07368e+09,1.66738e-06,8.68517e-09,1.07368e+09
16760,1.07414e-07,1.07414e-07,1.07368e+09,1.65233e-06,8.55193e-09,1.07368e+09
16761,-2.21553e-07,-2.21553e-07,1.07368e+09,1.64181e-06,8.53287e-09,1.07368e+09
16762,2.94795e-07,2.94795e-07,1.07368e+09,1.64651e-06,8.57819e-09,1.07368e+09
16763,-2.8328e-07,-2.8328e-07,1.07368e+09,1.6628e-06,8.5771e-09,1.07368e+09
16764,2.05991e-07,2.05991e-07,1.07368e+09,1.67935e-06,8.38914e-09,1.07368e+09
16765,-1.30434e-07,-1.30434e-07,1.07368e+09,1.69051e-06,8.4173e-09,1.07368e+09
16766,9.38101e-08,9.38101e-08,1.07368e+09,1.69843e-06,8.44298e-09,1.07368e+09
16767,-8.81708e-08,-8.81708e-08,1.07368e+09,1.70452e-06,8.36277e-09,1.07368e+09
16768,1.33245e-07,1.33245e-07,1.07368e+09,1.71026e-06,8.35394e-09,1.07368e+09
16769,-1.0548e-07,-1.0548e-07,1.07368e+09,1.70981e-06,8.32748e-09,1.07368e+09
16770,1.17066e-07,1.17066e-07,1.07368e+09,1.71452e-06,8.34363e-09,1.07368e+09
16771,-7.91293e-08,-7.91293e-08,1.07368e+09,1.72106e-06,8.2938e-09,1.07368e+09
16772,-6.55247e-09,-6.55247e-09,1.07368e+09,1.72096e-06,8.38773e-09,1.07368e+09
16773,9.51237e-08,9.51237e-08,1.07368e+09,1.71712e-06,8.37928e-09,1.07368e+09
16774,-2.11863e-07,-2.11863e-07,1.07368e+09,1.7192e-06,8.39548e-09,1.07368e+09
16775,2.68853e-07,2.68853e-07,1.07368e+09,1.73568e-06,8.3751e-09,1.07368e+09
16776,-2.76023e-07,-2.76023e-07,1.07368e+09,1.7578e-06,8.36195e-09,1.07368e+09
16777,2.1619e-07,2.1619e-07,1.07368e+09,1.76455e-06,8.36764e-09,1.07368e+09
16778,-2.54739e-08,-2.54739e-08,1.07368e+09,1.74332e-06,8.6305e-09,1.07368e+09
16779,-5.38483e-08,-5.38483e-08,1.07368e+09,1.71175e-06,8.90136e-09,1.07368e+09
16780,6.12306e-08,6.12306e-08,1.07368e+09,1.68071e-06,8.83086e-09,1.07368e+09
16781,-2.15687e-07,-2.15687e-07,1.07368e+09,1.65632e-06,1.09213e-08,1.07368e+09
16782,3.00802e-07,3.00802e-07,1.07368e+09,1.6458e-06,1.09158e-08,1.07368e+09
16783,-4.4387e-07,-4.4387e-07,1.07368e+09,1.6558e-06,1.08981e-08,1.07368e+09
16784,5.75048e-07,5.75048e-07,1.07368e+09,1.69558e-06,1.11005e-08,1.07368e+09
16785,-6.29877e-07,-6.29877e-07,1.07368e+09,1.76677e-06,1.11313e-08,1.07368e+09
16786,6.21899e-07,6.21899e-07,1.07368e+09,1.8644e-06,1.10919e-08,1.07368e+09
16787,-4.98511e-07,-4.98511e-07,1.07368e+09,1.9515e-06,1.11203e-08,1.07368e+09
16788,3.84353e-07,3.84353e-07,1.07368e+09,2.01987e-06,1.11899e-08,1.07368e+09
16789,-3.54809e-07,-3.54809e-07,1.07368e+09,2.08853e-06,1.12186e-08,1.07368e+09
16790,2.91194e-07,2.91194e-07,1.07368e+09,2.14559e-06,1.1127e-08,1.07368e+09
16791,-2.55039e-07,-2.55039e-07,1.07368e+09,2.1916e-06,1.11492e-08,1.07368e+09
16792,1.89372e-07,1.89372e-07,1.07368e+09,2.20296e-06,1.11698e-08,1.07368e+09
16793,-1.5164e-07,-1.5164e-07,1.07368e+09,2.17974e-06,1.12893e-08,1.07368e+09
16794,1.64503e-07,1.64503e-07,1.07368e+09,2.14164e-06,1.13788e-08,1.07368e+09
16795,-1.55077e-07,-1.55077e-07,1.07368e+09,2.10004e-06,1.12871e-08,1.07368e+09
16796,2.00458e-07,2.00458e-07,1.07368e+09,2.0779e-06,1.1273e-08,1.07368e+09
16797,-2.16943e-07,-2.16943e-07,1.07368e+09,2.07255e-06,1.09498e-08,1.07368e+09
16798,1.14906e-07,1.14906e-07,1.07368e+09,2.06027e-06,1.09107e-08,1.07368e+09
16799,-1.1526e-08,-1.1526e-08,1.07368e+09,2.03918e-06,1.0888e-08,1.07368e+09
16800,-8.40404e-11,-8.40404e-11,1.07368e+09,2.02104e-06,1.09343e-08,1.07368e+09
16801,-7.08278e-08,-7.08278e-08,1.07368e+09,2.01586e-06,1.06966e-08,1.07368e+09
16802,6.8901e-08,6.8901e-08,1.07368e+09,2.01809e-06,1.11663e-08,1.07368e+09
16803,-6.80828e-09,-6.80828e-09,1.07368e+09,2.01888e-06,1.09733e-08,1.07368e+09
16804,-4.80093e-09,-4.80093e-09,1.07368e+09,2.01798e-06,1.10994e-08,1.07368e+09
16805,4.75944e-08,4.75944e-08,1.07368e+09,2.01466e-06,1.11566e-08,1.07368e+09
16806,-9.61189e-08,-9.61189e-08,1.07368e+09,2.01112e-06,1.11822e-08,1.07368e+09
16807,9.34567e-08,9.34567e-08,1.07368e+09,2.00756e-06,1.1141e-08,1.07368e+09
16808,-4.86175e-08,-4.86175e-08,1.07368e+09,2.00368e-06,1.11332e-08,1.07368e+09
16809,6.66858e-08,6.66858e-08,1.07368e+09,2.00169e-06,1.11351e-08,1.07368e+09
16810,-1.75364e-07,-1.75364e-07,1.07368e+09,2.00913e-06,1.11483e-08,1.07368e+09
16811,2.34464e-07,2.34464e-07,1.07368e+09,2.02568e-06,1.1271e-08,1.07368e+09
16812,-1.84013e-07,-1.84013e-07,1.07368e+09,2.04195e-06,1.11849e-08,1.07368e+09
16813,1.91293e-07,1.91293e-07,1.07368e+09,2.06092e-06,1.13867e-08,1.07368e+09
16814,-2.14404e-07,-2.14404e-07,1.07368e+09,2.0846e-06,1.1422e-08,1.07368e+09
16815,2.40144e-07,2.40144e-07,1.07368e+09,2.11462e-06,1.14226e-08,1.07368e+09
16816,-2.49088e-07,-2.49088e-07,1.07368e+09,2.14744e-06,1.13966e-08,1.07368e+09
16817,3.16593e-07,3.16593e-07,1.07368e+09,2.1806e-06,1.1411e-08,1.07368e+09
16818,-3.67278e-07,-3.67278e-07,1.07368e+09,2.21086e-06,1.13603e-08,1.07368e+09
16819,3.26832e-07,3.26832e-07,1.07368e+09,2.23315e-06,1.13449e-08,1.07368e+09
16820,-2.51411e-07,-2.51411e-07,1.07368e+09,2.25039e-06,1.13167e-08,1.07368e+09
16821,2.34085e-07,2.34085e-07,1.07368e+09,2.27086e-06,1.13102e-08,1.07368e+09
16822,-3.06568e-07,-3.06568e-07,1.07368e+09,2.30948e-06,1.16408e-08,1.07368e+09
16823,3.01516e-07,3.01516e-07,1.07368e+09,2.35228e-06,1.15458e-08,1.07368e+09
16824,-2.71612e-07,-2.71612e-07,1.07368e+09,2.39057e-06,1.15767e-08,1.07368e+09
16825,1.68107e-07,1.68107e-07,1.07368e+09,2.41257e-06,1.17065e-08,1.07368e+09
16826,-2.67038e-08,-2.67038e-08,1.07368e+09,2.41473e-06,1.16701e-08,1.07368e+09
16827,-6.01418e-08,-6.01418e-08,1.07368e+09,2.4065e-06,1.18344e-08,1.07368e+09
16828,5.38904e-08,5.38904e-08,1.07368e+09,2.4005e-06,1.18089e-08,1.07368e+09
16829,6.36229e-08,6.36229e-08,1.07368e+09,2.40262e-06,1.17774e-08,1.07368e+09
16830,-1.66469e-07,-1.66469e-07,1.07368e+09,2.41179e-06,1.17579e-08,1.07368e+09
16831,1.60033e-07,1.60033e-07,1.07368e+09,2.42694e-06,1.17155e-08,1.07368e+09
16832,-1.37365e-07,-1.37365e-07,1.07368e+09,2.44305e-06,1.16795e-08,1.07368e+09
16833,9.90907e-08,9.90907e-08,1.07368e+09,2.45603e-06,1.15879e-08,1.07368e+09
16834,-1.41503e-07,-1.41503e-07,1.07368e+09,2.45489e-06,1.18238e-08,1.07368e+09
16835,1.93183e-07,1.93183e-07,1.07368e+09,2.44664e-06,1.18264e-08,1.07368e+09
16836,-2.75887e-07,-2.75887e-07,1.07368e+09,2.42245e-06,1.17193e-08,1.07368e+09
16837,2.72473e-07,2.72473e-07,1.07368e+09,2.38256e-06,1.18491e-08,1.07368e+09
16838,-2.0331e-07,-2.0331e-07,1.07368e+09,2.34364e-06,1.18319e-08,1.07368e+09
16839,1.30879e-07,1.30879e-07,1.07368e+09,2.28817e-06,1.18886e-08,1.07368e+09
16840,-8.71393e-08,-8.71393e-08,1.07368e+09,2.1935e-06,1.18862e-08,1.07368e+09
16841,4.30756e-08,4.30756e-08,1.07368e+09,2.06464e-06,1.21756e-08,1.07368e+09
